qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
473337,2_heur/,500,500,1,500_482_416_287_151_81_36_10_2_1,42_84_126_168_210_252_294_336_378_420,69,87990,210501,114391,103530,NULL
663657,2_heur/,500,500,1,500_500_500_500_496_432_240_85_12_1,42_84_126_168_210_252_294_336_378_420,70,87990,210501,174191,158130,NULL
271992,2_heur/,500,500,1,500_500_500_500_475_241_58_6_1,42_84_126_168_210_252_294_336_378_420,71,87990,210501,151881,137760,NULL
310600,2_heur/,500,500,1,499_335_210_111_51_21_4_3_2_1,42_84_126_168_210_252_294_336_378_420,72,87990,210501,80857,72912,NULL
694636,2_heur/,500,500,1,500_497_488_419_260_122_43_9_3_1,42_84_126_168_210_252_294_336_378_420,73,87990,210501,131687,119322,NULL
453212,2_heur/,500,500,1,500_499_485_424_240_64_20_5_1,42_84_126_168_210_252_294_336_378_420,74,87990,210501,126903,114954,NULL
829619,2_heur/,500,500,1,495_283_182_113_68_34_20_4_2_1,42_84_126_168_210_252_294_336_378_420,75,87990,210501,79247,71442,NULL
443245,2_heur/,500,500,1,500_500_500_491_427_260_92_35_8_1,42_84_126_168_210_252_294_336_378_420,76,87990,210501,153399,139146,NULL
721521,2_heur/,500,500,1,500_500_500_500_464_367_215_82_10_1,42_84_126_168_210_252_294_336_378_420,77,87990,210501,168349,152796,NULL
542572,2_heur/,500,500,1,500_500_500_487_383_213_85_30_11_1,42_84_126_168_210_252_294_336_378_420,78,87990,210501,148615,134778,NULL
237131,2_heur/,500,500,1,500_500_500_495_386_147_47_12_3_1,42_84_126_168_210_252_294_336_378_420,79,87990,210501,143141,129780,NULL
362304,2_heur/,500,500,1,500_475_417_310_178_86_25_12_5_1,42_84_126_168_210_252_294_336_378_420,80,87990,210501,116369,105336,NULL
555024,2_heur/,500,500,1,500_500_500_498_466_317_158_56_16_1,42_84_126_168_210_252_294_336_378_420,81,87990,210501,162507,147462,NULL
469810,2_heur/,500,500,1,500_500_483_377_233_117_36_9_5_1,42_84_126_168_210_252_294_336_378_420,82,87990,210501,127961,115920,NULL
700261,2_heur/,500,500,1,500_500_500_500_486_344_73_14_1,42_84_126_168_210_252_294_336_378_420,83,87990,210501,158183,143514,NULL
670080,2_heur/,500,500,1,500_500_493_420_226_73_21_6_2_1,42_84_126_168_210_252_294_336_378_420,84,87990,210501,127087,115122,NULL
690503,2_heur/,500,500,1,500_500_500_486_341_88_23_5_2_1,42_84_126_168_210_252_294_336_378_420,85,87990,210501,136471,123690,NULL
242476,2_heur/,500,500,1,500_458_375_106_22_5_2_2_1,42_84_126_168_210_252_294_336_378_420,86,87990,210501,91621,82740,NULL
861960,2_heur/,500,500,1,500_500_500_499_443_297_141_54_11_1,42_84_126_168_210_252_294_336_378_420,87,87990,210501,159471,144690,NULL
909048,2_heur/,500,500,1,500_500_498_464_345_217_106_34_9_1,42_84_126_168_210_252_294_336_378_420,88,87990,210501,146959,133266,NULL
355896,2_heur/,500,500,1,500_499_481_389_217_69_15_4_1,42_84_126_168_210_252_294_336_378_420,89,87990,210501,124005,112308,NULL
896757,2_heur/,500,500,1,500_500_500_497_467_334_171_35_7_1,42_84_126_168_210_252_294_336_378_420,90,87990,210501,162507,147462,NULL
473679,2_heur/,500,500,1,500_496_492_470_402_305_190_75_20_1,42_84_126_168_210_252_294_336_378_420,91,87990,210501,159701,144900,NULL
270078,2_heur/,500,500,1,500_500_497_441_239_94_28_10_1,42_84_126_168_210_252_294_336_378_420,92,87990,210501,130215,117978,NULL
62041,2_heur/,500,500,1,500_500_489_439_266_135_61_19_7_1,42_84_126_168_210_252_294_336_378_420,93,87990,210501,135137,122472,NULL
682560,2_heur/,500,500,1,500_486_440_247_116_40_7_4_1,42_84_126_168_210_252_294_336_378_420,94,87990,210501,108641,98280,NULL
683926,2_heur/,500,500,1,500_446_354_240_120_51_20_13_4_1,42_84_126_168_210_252_294_336_378_420,95,87990,210501,104409,94416,NULL
655413,2_heur/,500,500,1,500_498_461_344_170_70_27_9_1,42_84_126_168_210_252_294_336_378_420,96,87990,210501,119635,108318,NULL
420839,2_heur/,500,500,1,500_499_491_443_312_189_55_17_1,42_84_126_168_210_252_294_336_378_420,97,87990,210501,139277,126252,NULL
95693,2_heur/,500,500,1,500_499_498_496_481_452_348_190_35_1,42_84_126_168_210_252_294_336_378_420,98,87990,210501,184955,167958,NULL
3291,2_heur/,500,500,1,500_495_445_337_199_78_39_8_3_1,42_84_126_168_210_252_294_336_378_420,99,87990,210501,120785,109368,NULL
959591,2_heur/,500,500,10,347_198_171_115_87_49_30_20_14_10,42_84_126_168_210_252_294_336_378_420,0,87990,215010,71436,64302,NULL
535883,2_heur/,500,500,10,500_500_500_500_486_390_215_99_38_10,42_84_126_168_210_252_294_336_378_420,1,87990,215010,172498,156576,NULL
550234,2_heur/,500,500,10,500_500_500_500_490_382_208_68_29_10,42_84_126_168_210_252_294_336_378_420,2,87990,215010,170152,154434,NULL
472088,2_heur/,500,500,10,500_500_500_500_493_428_278_107_31_10,42_84_126_168_210_252_294_336_378_420,3,87990,215010,177512,161154,NULL
187914,2_heur/,500,500,10,500_500_496_470_374_227_130_70_19_10,42_84_126_168_210_252_294_336_378_420,4,87990,215010,152166,138012,NULL
37322,2_heur/,500,500,10,500_500_500_500_479_391_226_102_37_10,42_84_126_168_210_252_294_336_378_420,5,87990,215010,172824,156870,NULL
395402,2_heur/,500,500,10,500_500_500_486_419_293_152_57_17_10,42_84_126_168_210_252_294_336_378_420,6,87990,215010,158514,143808,NULL
500767,2_heur/,500,500,10,500_500_500_500_500_499_396_132_37_10,42_84_126_168_210_252_294_336_378_420,7,87990,215010,187956,170688,NULL
770647,2_heur/,500,500,10,500_500_472_358_227_106_58_32_20_10,42_84_126_168_210_252_294_336_378_420,8,87990,215010,128574,116466,NULL
337587,2_heur/,500,500,10,500_500_496_469_326_190_100_47_18_10,42_84_126_168_210_252_294_336_378_420,9,87990,215010,145726,132132,NULL
964270,2_heur/,500,500,10,425_306_255_202_154_99_63_36_20_10,42_84_126_168_210_252_294_336_378_420,10,87990,215010,95770,86520,NULL
112154,2_heur/,500,500,10,500_500_500_500_484_349_184_68_33_10,42_84_126_168_210_252_294_336_378_420,11,87990,215010,167438,151956,NULL
653421,2_heur/,500,500,10,500_500_500_500_484_358_201_77_30_10,42_84_126_168_210_252_294_336_378_420,12,87990,215010,168910,153300,NULL
28519,2_heur/,500,500,10,500_500_500_500_497_473_390_226_69_10,42_84_126_168_210_252_294_336_378_420,13,87990,215010,192140,174510,NULL
218449,2_heur/,500,500,10,500_500_500_500_500_462_289_113_35_10,42_84_126_168_210_252_294_336_378_420,14,87990,215010,180365,163758,NULL
126901,2_heur/,500,500,10,500_500_500_500_500_457_279_100_26_10,42_84_126_168_210_252_294_336_378_420,15,87990,215010,178662,162204,NULL
972396,2_heur/,500,500,10,500_500_500_499_479_399_267_132_55_10,42_84_126_168_210_252_294_336_378_420,16,87990,215010,177236,160902,NULL
675023,2_heur/,500,500,10,500_500_500_500_500_487_351_139_33_10,42_84_126_168_210_252_294_336_378_420,17,87990,215010,185470,168420,NULL
550782,2_heur/,500,500,10,192_77_62_44_32_27_21_18_13_10,42_84_126_168_210_252_294_336_378_420,18,87990,215010,46366,41412,NULL
857430,2_heur/,500,500,10,500_500_500_499_453_319_173_73_21_10,42_84_126_168_210_252_294_336_378_420,19,87990,215010,163760,148596,NULL
946865,2_heur/,500,500,10,500_500_497_487_441_278_163_80_28_10,42_84_126_168_210_252_294_336_378_420,20,87990,215010,160814,145908,NULL
375012,2_heur/,500,500,10,500_500_500_500_493_400_247_135_40_10,42_84_126_168_210_252_294_336_378_420,21,87990,215010,176505,160230,NULL
856800,2_heur/,500,500,10,500_500_500_500_484_399_257_104_36_10,42_84_126_168_210_252_294_336_378_420,22,87990,215010,174896,158760,NULL
288335,2_heur/,500,500,10,500_500_500_499_487_437_346_203_68_10,42_84_126_168_210_252_294_336_378_420,23,87990,215010,186850,169680,NULL
699847,2_heur/,500,500,10,500_500_500_500_488_401_189_56_21_10,42_84_126_168_210_252_294_336_378_420,24,87990,215010,169140,153510,NULL
823503,2_heur/,500,500,10,500_500_500_500_491_337_153_58_24_10,42_84_126_168_210_252_294_336_378_420,25,87990,215010,164909,149646,NULL
375536,2_heur/,500,500,10,500_480_447_402_305_191_100_52_21_10,42_84_126_168_210_252_294_336_378_420,26,87990,215010,138918,125916,NULL
652238,2_heur/,500,500,10,500_498_493_462_397_284_192_86_27_10,42_84_126_168_210_252_294_336_378_420,27,87990,215010,159204,144438,NULL
725483,2_heur/,500,500,10,500_499_497_471_404_278_151_72_23_10,42_84_126_168_210_252_294_336_378_420,28,87990,215010,157180,142590,NULL
87870,2_heur/,500,500,10,500_500_500_495_474_350_217_78_27_10,42_84_126_168_210_252_294_336_378_420,29,87990,215010,168496,152922,NULL
757348,2_heur/,500,500,10,500_499_492_468_414_304_212_119_50_10,42_84_126_168_210_252_294_336_378_420,30,87990,215010,164678,149436,NULL
194751,2_heur/,500,500,10,500_487_450_386_296_179_91_48_23_10,42_84_126_168_210_252_294_336_378_420,31,87990,215010,137170,124320,NULL
288125,2_heur/,500,500,10,450_344_286_219_151_102_66_39_19_9,42_84_126_168_210_252_294_336_378_420,32,87990,215010,101112,91392,NULL
239807,2_heur/,500,500,10,500_488_461_424_329_234_145_62_33_10,42_84_126_168_210_252_294_336_378_420,33,87990,215010,147106,133392,NULL
282879,2_heur/,500,500,10,500_500_500_497_467_262_103_37_16_10,42_84_126_168_210_252_294_336_378_420,34,87990,215010,156584,142044,NULL
937959,2_heur/,500,500,10,500_500_500_500_480_375_205_104_27_10,42_84_126_168_210_252_294_336_378_420,35,87990,215010,170796,155022,NULL
430860,2_heur/,500,500,10,500_500_500_500_499_458_272_125_36_10,42_84_126_168_210_252_294_336_378_420,36,87990,215010,179951,163380,NULL
851636,2_heur/,500,500,10,500_500_499_493_465_374_250_115_45_10,42_84_126_168_210_252_294_336_378_420,37,87990,215010,173097,157122,NULL
135967,2_heur/,500,500,10,175_174_174_174_174_174_146_135_135_135,42_84_126_168_210_252_294_336_378_420,38,87990,215010,91363,82362,NULL
246596,2_heur/,500,500,10,500_500_500_494_460_314_172_87_24_10,42_84_126_168_210_252_294_336_378_420,39,87990,215010,164363,149142,NULL
11548,2_heur/,500,500,10,500_500_500_500_500_488_339_115_38_10,42_84_126_168_210_252_294_336_378_420,40,87990,215010,184090,167160,NULL
470447,2_heur/,500,500,10,500_500_500_500_500_496_438_285_71_10,42_84_126_168_210_252_294_336_378_420,41,87990,215010,198350,180180,NULL
944901,2_heur/,500,500,10,500_500_500_500_497_402_241_92_31_9,42_84_126_168_210_252_294_336_378_420,42,87990,215010,174111,158046,NULL
517046,2_heur/,500,500,10,500_497_482_426_350_235_140_62_21_10,42_84_126_168_210_252_294_336_378_420,43,87990,215010,148809,134946,NULL
715179,2_heur/,500,500,10,246_133_116_88_64_45_32_22_14_10,42_84_126_168_210_252_294_336_378_420,44,87990,215010,58970,52920,NULL
162587,2_heur/,500,500,10,500_500_500_500_474_385_224_102_26_9,42_84_126_168_210_252_294_336_378_420,45,87990,215010,171726,155862,NULL
59239,2_heur/,500,500,10,500_498_485_443_364_242_155_70_23_10,42_84_126_168_210_252_294_336_378_420,46,87990,215010,151890,137760,NULL
221971,2_heur/,500,500,10,500_498_481_393_278_166_70_33_17_10,42_84_126_168_210_252_294_336_378_420,47,87990,215010,136067,123312,NULL
947130,2_heur/,500,500,10,500_500_500_500_499_453_315_113_36_10,42_84_126_168_210_252_294_336_378_420,48,87990,215010,181146,164472,NULL
693181,2_heur/,500,500,10,247_130_105_87_65_49_39_25_18_10,42_84_126_168_210_252_294_336_378_420,49,87990,215010,59200,53130,NULL
924365,2_heur/,500,500,10,500_499_491_441_342_219_105_51_27_9,42_84_126_168_210_252_294_336_378_420,50,87990,215010,147067,133350,NULL
770408,2_heur/,500,500,10,500_500_500_500_497_406_208_95_34_10,42_84_126_168_210_252_294_336_378_420,51,87990,215010,173050,157080,NULL
259312,2_heur/,500,500,10,500_500_500_500_493_410_238_87_25_10,42_84_126_168_210_252_294_336_378_420,52,87990,215010,173649,157626,NULL
190249,2_heur/,500,500,10,500_467_424_330_200_118_78_37_22_10,42_84_126_168_210_252_294_336_378_420,53,87990,215010,124110,112392,NULL
609068,2_heur/,500,500,10,500_499_491_428_281_120_50_22_15_10,42_84_126_168_210_252_294_336_378_420,54,87990,215010,134686,122052,NULL
140708,2_heur/,500,500,10,500_500_500_493_447_292_160_82_28_10,42_84_126_168_210_252_294_336_378_420,55,87990,215010,162102,147084,NULL
481263,2_heur/,500,500,10,500_500_500_500_500_500_493_333_75_10,42_84_126_168_210_252_294_336_378_420,56,87990,215010,203460,184842,NULL
534965,2_heur/,500,500,10,500_500_500_487_398_243_121_40_11_10,42_84_126_168_210_252_294_336_378_420,57,87990,215010,152811,138600,NULL
251030,2_heur/,500,500,10,500_500_500_500_499_490_405_219_49_9,42_84_126_168_210_252_294_336_378_420,58,87990,215010,192464,174804,NULL
965460,2_heur/,500,500,10,500_498_496_489_459_373_249_113_38_10,42_84_126_168_210_252_294_336_378_420,59,87990,215010,171906,156030,NULL
58008,2_heur/,500,500,10,500_488_458_377_251_117_62_33_17_10,42_84_126_168_210_252_294_336_378_420,60,87990,215010,129949,117726,NULL
918987,2_heur/,500,500,10,500_500_500_497_486_379_186_87_27_10,42_84_126_168_210_252_294_336_378_420,61,87990,215010,169462,153804,NULL
40168,2_heur/,500,500,10,500_500_500_500_498_429_285_135_38_10,42_84_126_168_210_252_294_336_378_420,62,87990,215010,179720,163170,NULL
962338,2_heur/,500,500,10,494_347_269_178_118_71_46_30_22_10,42_84_126_168_210_252_294_336_378_420,63,87990,215010,96460,87150,NULL
408055,2_heur/,500,500,10,500_500_499_485_416_257_90_36_17_10,42_84_126_168_210_252_294_336_378_420,64,87990,215010,152814,138600,NULL
150717,2_heur/,500,500,10,500_500_500_500_487_351_167_56_18_10,42_84_126_168_210_252_294_336_378_420,65,87990,215010,165645,150318,NULL
621046,2_heur/,500,500,10,500_500_498_464_337_174_104_60_23_10,42_84_126_168_210_252_294_336_378_420,66,87990,215010,146370,132720,NULL
704066,2_heur/,500,500,10,500_500_500_496_463_333_166_72_29_10,42_84_126_168_210_252_294_336_378_420,67,87990,215010,164725,149478,NULL
394119,2_heur/,500,500,10,500_500_500_498_479_366_196_84_31_10,42_84_126_168_210_252_294_336_378_420,68,87990,215010,169094,153468,NULL
473337,2_heur/,500,500,10,500_500_494_434_310_166_102_56_27_10,42_84_126_168_210_252_294_336_378_420,69,87990,215010,143106,129738,NULL
663657,2_heur/,500,500,10,500_500_500_500_500_496_417_241_73_10,42_84_126_168_210_252_294_336_378_420,70,87990,215010,195453,177534,NULL
271992,2_heur/,500,500,10,500_500_500_500_499_450_305_158_44_10,42_84_126_168_210_252_294_336_378_420,71,87990,215010,182986,166152,NULL
310600,2_heur/,500,500,10,500_440_367_279_188_101_49_37_18_9,42_84_126_168_210_252_294_336_378_420,72,87990,215010,115048,104118,NULL
694636,2_heur/,500,500,10,500_500_500_497_480_358_209_87_36_10,42_84_126_168_210_252_294_336_378_420,73,87990,215010,169692,154014,NULL
453212,2_heur/,500,500,10,500_500_500_500_481_368_199_84_27_10,42_84_126_168_210_252_294_336_378_420,74,87990,215010,169325,153678,NULL
829619,2_heur/,500,500,10,500_418_343_263_173_98_57_40_24_10,42_84_126_168_210_252_294_336_378_420,75,87990,215010,112146,101472,NULL
443245,2_heur/,500,500,10,500_500_500_499_474_371_227_81_34_10,42_84_126_168_210_252_294_336_378_420,76,87990,215010,170566,154812,NULL
721521,2_heur/,500,500,10,500_500_500_500_492_441_320_156_48_10,42_84_126_168_210_252_294_336_378_420,77,87990,215010,183034,166194,NULL
542572,2_heur/,500,500,10,500_500_500_498_460_349_191_81_26_10,42_84_126_168_210_252_294_336_378_420,78,87990,215010,166840,151410,NULL
237131,2_heur/,500,500,10,500_500_500_500_499_440_241_104_33_10,42_84_126_168_210_252_294_336_378_420,79,87990,215010,176592,160314,NULL
362304,2_heur/,500,500,10,500_494_472_426_330_204_94_43_14_10,42_84_126_168_210_252_294_336_378_420,80,87990,215010,142552,129234,NULL
555024,2_heur/,500,500,10,500_500_500_500_498_470_328_146_39_10,42_84_126_168_210_252_294_336_378_420,81,87990,215010,184136,167202,NULL
469810,2_heur/,500,500,10,500_500_500_499_455_329_207_102_33_10,42_84_126_168_210_252_294_336_378_420,82,87990,215010,167762,152250,NULL
700261,2_heur/,500,500,10,500_500_500_500_499_483_340_91_32_10,42_84_126_168_210_252_294_336_378_420,83,87990,215010,182480,165690,NULL
670080,2_heur/,500,500,10,500_500_500_498_449_253_132_44_17_10,42_84_126_168_210_252_294_336_378_420,84,87990,215010,157088,142506,NULL
690503,2_heur/,500,500,10,500_500_500_500_497_391_211_89_37_10,42_84_126_168_210_252_294_336_378_420,85,87990,215010,172360,156450,NULL
242476,2_heur/,500,500,10,500_493_481_439_205_91_43_25_14_10,42_84_126_168_210_252_294_336_378_420,86,87990,215010,129403,117222,NULL
861960,2_heur/,500,500,10,500_500_500_500_498_433_233_107_42_10,42_84_126_168_210_252_294_336_378_420,87,87990,215010,176416,160146,NULL
909048,2_heur/,500,500,10,500_500_500_498_462_324_202_102_20_10,42_84_126_168_210_252_294_336_378_420,88,87990,215010,166983,151536,NULL
355896,2_heur/,500,500,10,500_500_500_498_484_370_207_83_29_10,42_84_126_168_210_252_294_336_378_420,89,87990,215010,169878,154182,NULL
