qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
943446,NULL,200,500,1,1,208_224_240_256,35,32640,51401,42801,41600,-1
433380,NULL,200,500,1,196_177_2_1,208_224_240_256,36,32640,51401,50301,47600,-1
856617,NULL,200,500,1,200_200_2_1,208_224_240_256,37,32640,51401,50841,48032,-1
136763,NULL,200,500,1,200_200_56_1,208_224_240_256,38,32640,51401,51921,48896,-1
248038,NULL,200,500,1,200_200_2_1,208_224_240_256,39,32640,51401,50841,48032,-1
11616,NULL,200,500,1,195_179_6_1,208_224_240_256,40,32640,51401,50401,47680,-1
473199,NULL,200,500,1,197_173_5_1,208_224_240_256,41,32640,51401,50301,47600,-1
950427,NULL,200,500,1,200_200_131_1,208_224_240_256,42,32640,51401,53421,50096,-1
520071,NULL,200,500,1,200_200_200_1,208_224_240_256,43,32640,51401,54801,51200,-1
719362,NULL,200,500,1,179_91_2_1,208_224_240_256,44,32640,51401,48241,45952,-1
163538,NULL,200,500,1,200_200_3_1,208_224_240_256,45,32640,51401,50861,48048,-1
59585,NULL,200,500,1,1,208_224_240_256,46,32640,51401,42801,41600,-1
223269,NULL,200,500,1,12_1,208_224_240_256,47,32640,51401,43041,41792,-1
952670,NULL,200,500,1,200_200_200_1,208_224_240_256,48,32640,51401,54801,51200,-1
697235,NULL,200,500,1,4_1,208_224_240_256,49,32640,51401,42881,41664,-1
929771,NULL,200,500,1,5_2_1,208_224_240_256,50,32640,51401,42941,41712,-1
774914,NULL,200,500,1,200_200_198_1,193_214_235_256,51,32640,51401,54751,51158,-1
260829,NULL,200,500,1,200_200_200_1,193_214_235_256,52,32640,51401,54801,51200,-1
191362,NULL,200,500,1,200_200_63_1,193_214_235_256,53,32640,51401,51376,48323,-1
612630,NULL,200,500,1,1,193_214_235_256,54,32640,51401,39801,38600,-1
141531,NULL,200,500,1,200_200_200_200_1,172_193_214_235_256,55,32640,51401,55601,51200,-1
484078,NULL,200,500,1,200_200_200_200_1,172_193_214_235_256,56,32640,51401,55601,51200,-1
538094,NULL,200,500,1,200_200_1,193_214_235_256,57,32640,51401,49801,47000,-1
252498,NULL,200,500,1,200_200_197_1,193_214_235_256,58,32640,51401,54726,51137,-1
971107,NULL,200,500,1,200_200_33_1,193_214_235_256,59,32640,51401,50626,47693,-1
58347,NULL,200,500,1,200_200_200_1,193_214_235_256,60,32640,51401,54801,51200,-1
924362,NULL,200,500,1,200_200_12_1,193_214_235_256,61,32640,51401,50101,47252,-1
40403,NULL,200,500,1,199_102_1,193_214_235_256,62,32640,51401,47326,44921,-1
967967,NULL,200,500,1,200_162_1,193_214_235_256,63,32640,51401,48851,46202,-1
410442,NULL,200,500,1,7_4_1,193_214_235_256,64,32640,51401,40076,38831,-1
151599,NULL,200,500,1,69_6_1,193_214_235_256,65,32640,51401,41676,40175,-1
624679,NULL,200,500,1,200_200_12_1,193_214_235_256,66,32640,51401,50101,47252,-1
708184,NULL,200,500,1,200_200_3_1,193_214_235_256,67,32640,51401,49876,47063,-1
