qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
964270,NULL,200,500,1,176_123_82_43_24_17_13_11_6_2_1,166_186_206_226_246_266_286_306_326_346_366_386_420,10,87990,84201,46329,43140,-1
112154,NULL,200,500,1,194_160_93_56_31_19_10_7_6_5_3_2_1,172_192_212_232_252_272_292_312_332_352_372_392_420,11,87990,84201,49681,46136,-1
653421,NULL,200,500,1,189_143_77_45_23_14_5_2_1,172_192_212_232_252_272_292_312_332_352_372_392_420,12,87990,84201,47553,44360,-1
28519,NULL,200,500,1,51_32_25_17_13_7_4_3_2_1,174_194_214_234_254_274_294_314_334_354_374_394_420,13,87990,84201,39697,37880,-1
218449,NULL,200,500,1,200_198_181_135_86_61_36_23_13_8_3_1,154_177_200_223_246_269_292_315_338_361_384_420,14,87990,84201,57528,52551,-1
126901,NULL,200,500,1,200_200_180_143_106_61_29_14_5_3_3_1,154_177_200_223_246_269_292_315_338_361_384_420,15,87990,84201,57528,52551,-1
972396,NULL,200,500,1,198_164_92_59_33_19_11_8_4_4_3_1,157_180_203_226_249_272_295_318_341_364_387_420,16,87990,84201,48696,45115,-1
675023,NULL,200,500,1,195_174_117_66_36_9_7_4_2_1,172_192_212_232_252_272_292_312_332_352_372_392_420,17,87990,84201,50241,46600,-1
550782,NULL,200,500,1,187_124_75_38_26_10_9_6_6_4_3_3_1,173_193_213_233_253_273_293_313_333_353_373_393_420,18,87990,84201,47606,44441,-1
857430,NULL,200,500,1,49_30_19_13_7_7_7_7_5_2_2_1,174_194_214_234_254_274_294_314_334_354_374_394_420,19,87990,84201,39553,37760,-1
946865,NULL,200,500,1,198_170_95_43_24_12_6_4_1,171_191_211_231_251_271_291_311_331_351_371_391_420,20,87990,84201,48649,45240,-1
375012,NULL,200,500,1,152_81_29_11_8_5_4_4_3_3_2_1,172_192_212_232_252_272_292_312_332_352_372_392_420,21,87990,84201,42849,40440,-1
856800,NULL,200,500,1,138_76_25_9_4_3_2_2_1,172_192_212_232_252_272_292_312_332_352_372_392_420,22,87990,84201,41817,39580,-1
288335,NULL,200,500,1,196_170_141_81_41_23_12_9_3_2_1,171_191_211_231_251_271_291_311_331_351_371_391_420,23,87990,84201,51673,47760,-1
699847,NULL,200,500,1,14_6_1,172_192_212_232_252_272_292_312_332_352_372_392_420,24,87990,84201,36081,34800,-1
823503,NULL,200,500,1,200_181_106_47_15_5_3_2_2_1,126_155_184_213_242_271_300_329_358_387_420,25,87990,84201,44914,41469,-1
375536,NULL,200,500,1,197_151_87_29_11_5_3_3_3_2_1,127_156_185_214_243_272_301_330_359_388_420,26,87990,84201,42810,39645,-1
652238,NULL,200,500,1,144_77_36_24_18_7_4_2_1,127_156_185_214_243_272_301_330_359_388_420,27,87990,84201,36897,34448,-1
